"",,,,,
Vehicle Accident,13-1354,10-24-13/1635,10-24-13/1628,Wonder Plaza,Active
Theft II,13-1355,10-24-13/1849,10-24-13/1500,Burr Gymnasium,Active
Student Misconduct,13-1356,10-24-13/2023,10-24-13/2125,Blackburn Center,Active
Student Misconduct,13-1357,10-24-13/2316,10-24-13/2316,Plaza Towers,Active
Loud Noise,13-1358,10-24-13/2337,10-24-13/2337,Public Space,Inactive
Possession of Marijuana,13-1359,10-25-13/1359,10-25-13/0145,public space,Inactive
Sick Person,13-1360,10-25-13/0725,10-25-13/0725,Cramton Auditorium,Inactive
Sick Person,13-1361,10-25-13/0857,10-25-13/0915,HU Hospital,Inactive
Student Misconduct,13-1362,10-25-13/1209,10-25-13/1200,Academic B,Active
Sick Person,13-1363,10-25-13/1311,10-25-13/1311,School of Business,Inactive
Student Misconduct,13-1364,10-25-13/1438,10-25-13/1420,Locke Hall,Active
Theft from Auto,13-1365,10-25-13/1953,10-25-13/1920,Banneker South,Active
Theft from Auto,13-1366,10-25-13/2003,10-25-13/1050,Banneker North,Active
Injured Person,13-1367,10-25-13/2145,10-25-13/1545,Upper campus,Inactive
Injured Person,13-1368,10-25-13/2150,10-25-13/1530,Upper campus,Inactive
Hazardous Elevator,13-1369,10-26-13/0052,10-26-13/0052,Meridian Hill,Inactive
Student Misconduct,13-1370,10-26-13/0332,10-26-13/0320,Plaza Towers,Inactive
Vehicle Accident,13-1371,10-26-13/0707,10-26-13/0707,Admin. Bldg.,Inactive
Injured Person,13-1372,10-26-13/1013,10-26-13/1037,Main Gate,Inactive
Injured Person,13-1373,10-26-13/0931,10-26-13/0938,Ira Aldridge,Inactive
Found Property,13-1374,10-26-13/1736,10-26-13/1736,Howard Center,Inactive
Lost Property,13-1375,10-26-13/1832,10-26-13/1730,off campus,Inactive
Robbery Snatch,13-1376,10-26-13/1821,10-26-13/1649,Locke Hall,Active
Miscellaneous,13-1377,10-26-13/2008,10-26-13/2008,East Campus,Inactive
Fire Alarm Activation,13-1378,10-26-13/2044,10-26-13/2144,Plaza Towers,Inactive
Damaged Property,13-1379,10-27-13/0104,10-27-13/0105,Plaza Towers,Inactive
Theft from Auto,13-1380,10-27-13/1204,10-27-13/1204,Plaza Towers,Active
Unlawful Entry,13-1381,10-27-13/1453,10-27-13/1453,Plaza Towers,Active
Lost Property,13-1382,10-27-13/1702,10-27-13/1702,Quadrangle Hall,Inactive
Lost Property,13-1383,10-27-13/2200,10-27-13/2200,Stokes Library,Inactive
No Report,13-1384,10-28-13/,10-28-13/,,
Theft I,13-1385,10-28-13/0945,10-28-13/1800,Founders Library,Active
Injured Person,13-1386,10-28-13/1227,10-28-13/1230,Douglass Hall,Inactive
Vehicle Accident,13-1387,10-28-13/1417,10-28-13/1350,Service Center,Active
Lost Property,13-1388,10-28-13/1816,10-28-13/1300,Off Campus,Inactive
Lost Property,13-1389,10-28-13/2143,10-28-13/2145,Stokes Library,Inactive
Student Misconduct,13-1390,10-28-13/2237,10-28-13/2155,Meridian Hill,Inactive
Theft I,13-1391,10-28-13/2312,10-28-13/2100,Stokes Library,Active
sick Transport,13-1392,10-29-13/1305,10-29-13/0108,Quadrangle Hall,Inactive
Injured Person,13-1393,10-29-13/0214,10-29-13/0215,Meridian Hill,Inactive
Sick Transport,13-1394,10-29-13/0939,10-29-13/0939,Student Health Center,Inactive
Suspicious Odor,13-1395,10-29-13/0941,10-29-13/0941,Service Center,Inactive
Sick Transport,13-1396,10-30-13/0117,10-30-13/0124,Quadrangle Hall,Inactive
Student Misconduct,13-1397,10-30-13/0119,10-30-13/0100,Meridian Hill,Inactive
Damaged Property,13-1398,10-30-13/0634,10-30-13/0635,Wonder Plaza,Inactive
Miscellaneous,13-1399,10-30-13/1442,10-30-13/1445,Green Stadium,Inactive
Student Misconduct,13-1400,10-30-13/1513,10-30-13/2100,Dental School,Inactive
Sick Transport,13-1401,10-30-13/1805,10-30-13/1700,Student Health,Inactive
Lost Property,13-1402,10-30-13/1807,10-30-13/1810,Meridian Hill,Inactive
Student Misconduct,13-1403,10-30-13/2225,10-30-13/2245,Plaza Towers,Inactive
Miscellaneous,13-1404,10-30-13/2258,10-30-13/2258,Plaza Towers,Inactive
Fire Alarm Activation,13-1405,10-31-13/0028,10-31-13/0028,Slowe Hall,Inactive
Damaged Property,13-1406,10-31-13/0853,10-31-13/0855,Stokes Library,Inactive
Theft I,13-1407,10-31-13/1040,10-31-13/1040,School of Business,Active
Theft from Auto,13-1408,10-31-13/1048,10-31-13/0800,Howard Center,Active
Sick Transport,13-1409,10-31-13/1048,10-31-13/1055,Student Health,Inactive
Lost Property,13-1410,10-31-13/1723,10-31-13/1500,Wonder Plaza,Inactive
Theft from Auto,13-1411,11-01-13/0629,11-01-13/0630,800 blk Barry Pl. NW,Active
No Report,13-1412,,,,
Sick Transport,13-1413,11-01-13/1027,11-01-13/0935,Student Health Center,Inactive
Theft from Auto,13-1414,11-01-13/1213,11-01-13/1215,Greene Stadium,Active
Fire Alarm Activation,13-1415,11-01-13/1348,11-01-13/1400,Cook Hall,Inactive
Theft from Auto,13-1416,11-01-13/1737,11-01-13/1744,Internal Audit,Active
Found Property,13-1417,11-01-13/1744,11-01-13/1630,Upper Campus,Inactive
Miscellaneous,13-1418,11-01-13/1903,11-01-13/1903,Dental School,Inactive
Student Misconduct,13-1419,11-01-13/2321,11-01-13/2324,Drew Hall,Active
Fire Alarm Activation,13-1420,11-02-13/0015,11-02-13/0015,Plaza Towers,Inactive
Disorderly,13-1421,11-02-13/1219,11-02-13/1219,Sports Zone,Inactive
Destruction of Property,13-1422,11-02-13/1709,11-02-13/2100,Meridian Hill,Active
Sick Person,13-1423,11-03-13/1024,11-03-13/1027,Plaza Towers,Inactive
Sick Person,13-1424,11-03-13/1510,11-03-13/1515,Quadrangle Hall,Inactive
Miscellaneous,13-1425,11-03-13/1817,11-03-13/1813,Plaza Towers,Inactive
Sick Person,13-1426,11-03-13/2035,11-03-13/2039,Quadrangle Hall,Inactive
Student Misconduct,13-1427,11-03-13/1916,11-03-13/1916,Plaza Towers,Inactive
Recovered Property,13-1428,11-03-13/2132,11-03-13/1930,Meridian Hill,Inactive
Sick Person,13-1429,11-04-13/1435,11-04-13/1435,Annex III,Inactive
Injured Person,13-1430,11-04-13/1503,11-04-13/1504,Main Yard,Inactive
Theft II,13-1431,11-04-13/1624,11-04-13/1530,Locke Hall,Active
Found Property,13-1432,11-04-13/1658,11-04-13/1555,Off Campus,Inactive
Theft I,13-1433,11-04-13/1521,11-04-13/1530,Dental School,Active
Injured Person,13-1434,11-04-13/1525,11-04-13/1510,Dental School,Inactive
Injured Person,13-1435,11-04-13/1525,11-04-13/1510,Dental School,Inactive
Vehicle Accident,13-1436,11-05-13/0847,11-05-13/0845,700 blk of Barry Pl. NW,Inactive
Theft from Auto,13-1437,11-05-13/0912,11-05-13/0911,Engineering Bldg.,Active
Recovered Property,13-1438,11-05-13/0954,11-05-13/0954,Service Center,Inactive
Injured Person,13-1439,11-05-13/2054,11-05-13/2054,Cook Hall,Inactive
Theft II,,11-05-13/2240,11-05-13/2240,HU Hospital,Active
Sick Person,13-1440,11-06-13/0028,11-06-13/2330,Quadrangle Hall,Inactive
Fire Alarm Activation,13-1441,11-06-13/0257,11-06-13/0315,Slowe Hall,Inactive
Sick Person,13-1442,11-06-13/0700,11-06-13/0715,"Florida Ave., Lot",Inactive
Theft II,13-1443,11-06-13/1013,11-06-13/1024,Locke Hall,Active
Vehicle Accident,13-1444,11-06-13/1213,11-06-13/1215,"2000 blk Ga., Ave. NW",Inactive
Injured Person,13-1445,11-06-13/1330,11-06-13/1336,Cramton Auditorium,Inactive
Found Property,13-1446,11-06-13/1552,11-06-13/1520,Locke Hall,Inactive
Sick Person,13-1447,11-06-13/1818,11-06-13/1818,Bethune Annex,Inactive
Theft I,13-1448,11-06-13/2057,11-06-13/2015,Meridian Hill,Active
Disorderly,13-1449,11-07-13/0103,11-07-13/0015,Plaza Towers,Inactive
Miscellaneous,13-1450,11-07-13/0916,11-07-13/0915,Greene Stadium,Inactive
Fire Alarm Activation,13-1451,11-07-13/1210,11-07-13/1210,Cook Hall,Inactive
Hazardous Elevator,13-1452,11-07-13/2030,11-07-13/2030,Meridian Hill,Inactive
Sick Person,13-1453,11-07-13/2119,11-07-13/2119,Quadrangle Hall,Inactive
Sick Transport,13-1454,11-08-13/0243,11-08-13/0252,Drew Hall,Inactive
Hazardous Elevator,13-1455,11-08-13/1045,11-08-13/1045,Service Center,Inactive
Fire Alarm Activation,13-1456,11-08-13/1344,11-08-13/1340,Meridian Hill,Inactive
Lost Property,13-1457,11-08-13/1553,11-08-13/1707,Stokes Library,Inactive
Lost Property,13-1458,11-08-13/1725,11-08-13/1600,Blackburn Center,Inactive
Theft from Auto,13-1459,11-08-13/2155,11-08-13/2155,Greene Stadium,Active
Destruction of Property,138-13,11-08-13/0025,11-08-13/0025,HU Hospital,Active
Miscellaneous,13-1460,11-09-13/1654,11-09-13/1714 Founders Library,,Inactive
Suspicious Odor,13-1461,11-09-13/2007,11-09-13/2010 Plaza Towers,,Inactive
Lost Property,13-1462,11-09-13/2137,11-09-13/2205 Plaza Towers,,Inactive
Student Misconduct,13-1463,11-10-13/1635,11-10-13/1637 Plaza Towers,,Inactive
No Report,13-1464,11-10-13/,11-10-13/,,
No Report,13-1465,11-10-13/,11-10-13/,,
Fire Alarm Activation,13-1466,11-11-13/2031,11-11-13/20005 Meridian Hill,,Inactive
Found Property,13-1467,11-11-13/2218,11-11-13/2218 Burr Gymnasium,,Inactive
Miscellaneous,13-1468,11-12-13/1300,11-12-13/1300 Greene Stadium,,Inactive
Sick Transport,13-1469,11-12-13/1706,11-12-13/1712 C.B. Powell Bldg.,,Inactive
Theft from Auto,13-1470,11-12-13/1721,11-12-13/1723 Banneker South Lot,,Active
Lost Property,13-1471,11-12-13/1734,11-12-13/1734 Banneker North Lot,,Inactive
Sick Person,13-1472,11-12-13/1846,11-12-13/1815 Blackburn Center,,Inactive
Theft from Auto,13-1473,11-12-13/2059,11-12-13/2105 Lower Campus,,Active
Student Misconduct,13-1474,11-12-13/2204,11-12-13/2030 Douglass Hall,,Inactive
Vehicle Accident,13-1475,11-13-13/1010,11-13-13/1006 East Campus,,Active
Theft from Auto,13-1476,11-13-13/1333,11-13-13/1331 511 Harvard St. NW,,Active
Theft from Auto,13-1477,11-13-13/2055,11-13-13/2158 Miner Lot,,Active
Lost Property,13-1478,11-13-13/2142,11-13-13/2125 Blackburn Center,,Inactive
Theft from Auto,13-1479,11-13-13/2148,11-13-13/2148 Miner Lot,,Active
Fire Alarm Activation,13-1480,11-13-13/2219,11-13-13/2225 Meridian Hill,,Inactive
Missing Person,13-1481,11-14-13/1411,11-10-13/0900 Carver Hall,,Active
Found Property,13-1482,11-14-13/1619,11-14-13/1620 C.B Powell,,Inactive
Sick Transport,13-1483,11-14-13/1715,11-14-13/1722 Student Health Center,,Inactive
Simple Assault,13-1484,11-14-13/1946,11-14-13/1931 HURB-1,,Active
Sick Person,13-1485,11-15-13/0752,11-15-13/0752 Fine Arts Building,,Inactive
Lost Property,13-1486,11-15-13/1406,11-15-13/1423 Plaza Towers,,Inactive
Theft II,13-1487,11-15-13/1421,11-15-13/1425 Blackburn Center,,Active
Simple Assault,13-1488,11-15-13/1446,11-15-13/1030 Bookstore,,Active
Miscellaneous,13-1489,11-15-13/2012,11-15-13/1955 Miner Building,,Inactive
Sick Person,13-1490,11-16-13/0518,11-16-13/0530 Plaza Towers,,Inactive
No Report,13-1491,11-16-13/,11-16-13/,,
Lost Property,13-1492,11-16-13/1830,11-16-13/1830 Drew Hall,,Active
Student Misconduct,13-1493,11-16-13/2223,11-16-13/2234 416 Elm St.NW,,Active
Loud Noise,13-1494,11-17-13/0105,11-17-13/0115,Off Campus,Inactive
Loud Noise,13-1495,11-17-13/0327,11-17-13/0327,Plaza Towers,Inactive
Suspicious Odor,13-1496,11-17-13/1346,11-17-13/1346,Plaza Towers,Inactive
Suspicious Odor,13-1497,11-17-13/1854,11-17-13/1800,Law School,Inactive
Sick Person,13-1498,11-18-13/1001,11-18-13/1001,Fine Arts Building,Inactive
Miscellaneous,13-1499,11-18-13/1037,11-18-13/1010,Public Space,Inactive
Sick Transport,13-1500,11-18-13/1057,11-18-13/1100,Meridian Hill,Inactive
Theft from Auto,13-1501,11-18-13/1109,11-18-13/1118,Cook Hall,Active
Sick Person,13-1502,11-18-13/1137,11-18-13/1145,Bethune Hall,Inactive
Damaged Property,13-1503,11-18-13/1131,11-18-13/1030,Annex II,Inactive
Damaged Property,13-1504,11-18-13/1834,11-18-13/1900,Plaza Towers,Inactive
Sick Transport,13-1505,11-19-13/0236,11-19-13/0230,Bethune Annex,Inactive
Sick Person,13-1506,11-19-13/1030,11-19-13/1031,Burr Gymnasium,Inactive
Damaged Property,13-1507,11-19-13/1525,11-19-13/1525,West Campus,Inactive
Destruction of Property,13-1508,11-19-13/1654,11-19-13/1640,Plaza Towers,Active
Fire Alarm Activation,13-1509,11-19-13/2034,11-19-13/2010,Meridian Hill,Inactive
Injured Person,13-1510,11-20-13/0117,11-20-13/0118,Drew Hall,Inactive
Sick Transport,13-1511,11-20-13/0646,11-20-13/0646,Meridian Hill,Inactive
Fire Alarm Activation,13-1512,11-20-13/0917,11-20-13/0900,Meridian Hill,Inactive
Lost Property,13-1513,11-20-13/1004,11-19-13/1100,Howard Center,Active
Miscellaneous,13-1514,11-20-13/1737,11-20-13/1737,C. B. Powell Bldg,Inactive
Hazardous Water Leak,13-1515,11-20-13/1708,11-20-13/1705,Mudd Building,Inactive
Sick Transport,13-1516,11-21-13/0308,11-21-13/0250,Meridian Hill,Inactive
Lost Property,13-1517,11-21-13/0819,11-21-13/0819,Unknown,Inactive
Lost Property,13-1518,11-21-13/1037,11-21-13/1015,"Ga. Ave., NW Lot",Active
Miscellaneous,13-1519,11-21-13/1550,11-21-13/1550,Public Space,Inactive
Sick Transport,13-1520,11-21-13/1710,11-21-13/1710,C.B. Powell Building,Inactive
Miscellaneous,13-1521,11-21-13/1819,11-21-13/1845,Bethune Annex,Inactive
Fire Alarm Activation,13-1522,11-21-13/1914,11-21-13/1945,Meridian Hill,Inactive
Unlawful Entry,13-1523,11-22-13/0002,11-22-13/0002,Stokes Library,Active
Fire Alarm Activation,13-1524,11-22-13/0157,11-22-13/0150,Plaza Towers,Inactive
Sick Person,13-1525,11-22-13/0322,11-22-13/0324,Bethune Annex,Inactive
Sick Transport,13-1526,11-22-13/0512,11-22-13/0512,Plaza Towers,Inactive
Vandalism,13-1527,11-22-13/1740,11-22-13/1740,Plaza Towers,Active
Miscellaneous,13-1528,11-23-13/1557,11-23-13/1555,Stokes Library Inactive
Fire Alarm Activation,13-1529,11-23-13/1951,11-23-13/1954,Meridian Hill Inactive
Theft II,13-1530,11-23-13/2154,11-23-13/2150,Off Campus Active
Vehicle Accident,13-1531,11-23-13/2008,11-23-13/2008,I-Lab Inactive
Fire Alarm Activation,13-1532,11-24-13/0435,11-24-13/0435,Bethune Annex Inactive
Hazardous Water Leak,13-1533,11-24-13/0433,11-24-13/0433,Public Space Inactive
Unlawful Entry,13-1534,11-24-13/0557,11-24-13/0601,Plaza Towers Active
Found Property,13-1535,11-24-13/0701,11-24-13/0700,Plaza Towers Inactive
Sick Person,13-1536,11-24-13/1046,11-24-13/1045,Plaza Towers Inactive
Fire Alarm Activation,13-1537,11-24-13/1207,11-24-13/1127,Slowe Hall Inactive
Fire Alarm Activation,13-1538,11-24-13/1913,11-24-13/1913,Cook Hall Inactive
Injured Person,13-1539,11-24-13/2004,11-24-13/2004,Fine Arts Building Inactive
Fire Alarm Activation,13-1540,11-24-13/2143,11-24-13/2140,Meridian Hill Inactive
Sick Transport,13-1541,11-25-13/0924,11-25-13/1000,Plaza Towers Inactive
Lost Property,13-1542,11-25-13/0839,11-25-13/1530,Cramton Auditorium Inactive
Damaged Property,13-1543,11-25-13/1757,11-25-13/1757,600 block of Bryant St. NW Inactive
Sick Transport,13-1544,11-25-13/1840,11-25-13/1830,Carver Hall Inactive
Fire Alarm Activation,13-1545,11-26-13/0042,11-26-13/0042,Plaza Towers Inactive
Suspicious Odor,13-1546,11-26-13/1344,11-26-13/1346,Upper Campus Inactive
Suspicious Odor,13-1547,11-26-13/1740,11-26-13/1740,Slowe Hall Inactive
Theft from Auto,13-1548,11-27-13/1308,11-27-13/0900,Upper Campus Active
Theft II,13-1549,11-27-13/2031,11-27-13/2035,Service Center Active
No Report,,11/28/2013,,
No Reports,,11/29/2013,,
Fire Alarm Activation,13-1550,11-30-13/1059,11-30-13/1100,Slowe Hall Inactive
Lost Property,13-1551,11-30-13/1604,11-30-13/1615,Meridian Hill Inactive
Sexual Assault,13-1552,12-01-13/0353,12-01-13/0353,"14th and Irving St., NW Inactive"
Suspicious Odor,13-1553,12-01-13/1735,12-01-13/1738,Drew Hall Inactive
Sick Transport,13-1554,12-02-13/0903,12-02-13/0900,C.B. Powell Building Inactive
Theft II,13-1555,12-02-13/0946,12-02-13/0946,Carver Hall Active
Fire Alarm Activation,13-1556,12-02-13/1251,12-02-13/1251,Quadrangle Hall Inactive
Hazardous Elevator,13-1557,12-02-13/1409,12-02-13/1409,School of Business Inactive
Lost Property,13-1558,12-02-13/1610,12-02-13/1525,Off Campus Inactive
Sick Person,13-1559,12-03-13/0020,12-03-13/0025,Bethune Annex Inactive
Robbery Snatch,13-1560,12-03-13/0818,12-03-13/0818,HU Hospital Active
Theft II,13-1561,12-03-13/1353,12-03-13/1330,Miner Lot Active
Hazardous Elevator,13-1562,12-03-13/1942,12-03-13/1950,Quadrangle Hall Inactive
Sick Person,13-1563,12-03-13/2102,12-03-13/2102,Quadrangle Hall Inactive
Fire Alarm Activation,13-1564,12-04-13/0221,12-04-13/0221,Meridian Hill Inactive
Sick Person,13-1565,12-04-13/1217,12-04-13/1220,Cook Hall Inactive
Theft I,13-1566,12-04-13/1535,12-04-13/1445,Meridian Hill Active
Found Property,13-1567,12-04-13/1745,12-04-13/1745,Main Gate Inactive
Student Misconduct,13-1568,12-04-13/1814,12-04-13/1814,Burr Gymnasium Inactive
Vehicle Accident,13-1569,12-04-13/1804,12-04-13/1803,Howard Center Inactive
Student Misconduct,13-1570,12-05-13/0053,12-05-13/0053,Carver Hall Active
Sick Person,13-1571,12-05-13/0228,12-05-13/0233,Bethune Annex Inactive
Sick Person,13-1572,12-05-13/1512,12-05-13/1505,Douglass Hall Inactive
Found Property,13-1573,12-05-13/1558,12-05-13/1600,Metro Station Inactive
Theft I,13-1574,12-05-13/1641,12-05-13/1606,Stokes Library Active
Student Misconduct,13-1575,12-05-13/2031,12-05-13/1930,Plaza Towers Active
Miscellaneous,13-1576,12-06-13/1333,12-06-13/1333,Blackburn Center Inactive
Fire Alarm Activation,13-1577,12-06-13/1429,12-06-13/1430,Blackburn Center Inactive
Fire Alarm Activation,13-1578,12-06-13/1629,12-06-13/1630,Meridian Hill Inactive
Fire Alarm Activation,13-1579,12-06-13/1955,12-06-13/1945,Meridian Hill Inactive
Miscellaneous,13-1580,12-06-13/2015,12-06-13/2028,Bryant St. NW Inactive
Student Misconduct,13-1581,12-07-13/0527,12-07-13/0527,Quadrangle Hall Inactive
Sick Transport,13-1582,12-07-13/1013,12-07-13/1013,Greene Stadium Inactive
Sick Person,13-1583,12-07-13/1144,12-07-13/0010,Quadrangle Hall Inactive
Robbery Snatch,13-1584,12-07-13/1120,12-07-13/1135,4th St. NW Active
Unlawful Entry,13-1585,12-08-13/0559,12-08-13/2212,Plaza Towers Active
Student Misconduct,13-1586,12-08-13/2122,12-08-13/2122,Cook Hall Inactive
Theft II,13-1587,12-09-13/1621,12-09-13/1630,Meridian Hill Active
Student Misconduct,13-1588,12-09-13/2226,12-09-13/2130,Meridian Hill Inactive
Unlawful Entry,13-1589,12-09-13/2239,12-09-13/2140,Meridian Hill Active
Sexual Assault,13-1590,12-09-13/1149,12-09-13/1149,Drew Hall Active
Lost Property,13-1591,12-10-13/1114,12-10-13/1114,Fine Arts Building Inactive
Miscellaneous,13-1592,12-10-13/1201,12-09-13/2200,17th Kalarama Rd. NW Inactive
Threats,13-1593,12-10-13/1835,12-10-13/1835,Blackburn Center Active
Student Misconduct,13-1594,12-11-13/0011,12-11-13/0010,Plaza Towers Inactive
Loud Noise,13-1595,12-11-13/0116,12-11-13/0012,Plaza Towers Inactive
Fire Alarm Activation,13-1596,12-11-13/0237,12-11-13/0237,Slowe Hall Inactive
Suspicious Odor,13-1597,12-11-13/0958,12-11-13/1000,Biology Building Inactive
Alarm Activation,13-1598,12-11-13/1129,12-11-13/1130,Meridian Hill Inactive
Lost Property,13-1599,12-11-13/1150,12-11-13/1150,Carver Hall Inactive
Theft I,13-1600,12-11-13/1615,12-11-13/1615,Douglass Hall Active
Damaged Property,13-1601,12-11-13/1638,12-11-13/1645,"Georgia Ave., NW Lot Inactive"
Recovered Property,13-1602,12-11-13/1901,12-11-13/1840,400 W St. NW Inactive
Lost Property,13-1603,12-11-13/2139,12-10-13/1504,West Campus Inactive
Student Misconduct,13-1604,12-11-13/2233,12-11-13/2235,Carver Hall Inactive
Theft from Auto,13-1605,12-11-13/2313,12-11-13/2334,Plaza Towers Active
Sick Person,13-1606,12-12-13/0443,12-12-13/0420,Meridian Hill Inactive
Miscellaneous,13-1607,12-13-13/0012,12-13-13/0012,Off Campus Inactive
Alarm Activation,13-1608,12-13-13/0313,12-13-13/0313,Howard Center Inactive
Unlawful Entry,13-1609,12-13-13/1206,12-13-13/1206,C.B. Powell Bulding Active
Theft from Auto,13-1610,12-13-13/1336,12-13-13/1336,Locke Hall Active
No Reports,,12-14-13/,12-14-13/,
Fire Alarm Activation,13-1611,12-15-13/1055,12-15-13/1055,Architecture & Plannin Inactive
Lost Property,13-1612,12-15-13/1614,12-15-13/1614,Blackburn Center Inactive
Miscellaneous,13-1613,12-16-13/0949,12-16-13/0949,600 block W Street N Inactive
Destruction of Property,13-1614,12-16-13/1302,12-16-13/1302,Chemistry Building Active
Hazardous Water Leak,13-1615,12-16-13/1625,12-16-13/1625,Social Work Inactive
Fire Alarm Activation,13-1616,12-17-13/0921,12-17-13/0921,Service Center Inactive
Fire Alarm Activation,13-1617,12-17-13/0933,12-17-13/0930,Cook Hall Inactive
Lost Property,13-1618,12-17-13/1155,12-17-13/1155,Service Center Inactive
Miscellaneous,13-1619,12-17-13/1244,12-17-13/1244,On Campus Inactive
Theft II,13-1620,12-17-13/2207,12-17-13/1625,West Campus Active
Theft from Auto,13-1621,12-18-13/1456,12-18-13/1456,Miner Lot Active
Destruction of Property,13-1622,12-18-13/1631,12-18-13/1631,Miner Lot Active
Theft from Auto,13-1623,12-18-13/1842,12-18-13/1410,Mudd Building Active
Miscellaneous,13-1624,12-19-13/2205,12-19-13/2205,Banneker South Lot Inactive
Unlawful Entry,13-1625,12-20-13/1715,12-20-13/1715,Annex 1 Inactive
Hazardous Water Leak,13-1626,12-21-13/2140,12-21-13/2140,Annex 2 Inactive
Found Property,13-1627,12-22-13/0109,12-22-13/0109,Miner Lot,Inactive
Unlawful Entry,13-1628,12-22-13/1426,12-22-13/1426,Quadrangle,Active
No Reports,,12-23-13/,12-23-13/,,
Hazardous Water Leak,13-1629,12-24-13/0604,12-24-13/0550,Social Work,Inactive
Miscellaneous,13-1630,12-25-13/1127,12-25-13/1115,HUSC,Inactive
Fire Alarm Activation,13-1631,12-25-13/1643,12-25-13/1643,C B Powell,Inactive
Fire,13-1632,12-26-13/0622,12-26-13/0622,Stokes Library,Inactive
No Reports,,12-27-13/,12-27-13/,,
No Reports,,12-28-13/,12-28-13/,,
No Reports,,12-29-13/,12-29-13/,,
No Reports,,12-30-13/,12-30-13/,,
"",,12-31-13/,12-31-13/,,
